address,cluster_id,historic_tranfers_in,historic_tranfers_out,is_contract,is_exchange,is_visible,name,supply_percentage,token_amount,type
0x52310d6d34383be29bcf69609ca34e35b7e8351b,C-0x24,913,328,FALSE,FALSE,TRUE,,0,0,magic
0x03a520b32c04bf3beef7beb72e919cf822ed34f1,,5865224,6293555,TRUE,TRUE,FALSE,Uniswap Uniswap V3 Positions NFT-V1 (UNI-V3-POS) (0x03...34f1),0,0,magic
0x09aea4b2242abc8bb4bb78d537a67a245a7bec64,,13977822,8659293,TRUE,FALSE,FALSE,Across Protocol: Base Spoke Pool,0,0,magic
0x78b9459d8f598ab62537305eea9669caeb14d04c,C-0xe0,13,6,FALSE,FALSE,TRUE,,0,0,magic
0x19d905aecfd97b36f640a64fe547e843c79b043e,C-0x91,875,154,FALSE,FALSE,TRUE,,0,0,magic
0xc7d3ab410d49b664d03fe5b1038852ac852b1b29,,10506379,10968785,TRUE,TRUE,FALSE,Kyber Network DEX Aggregator Executor (0xC7...1B29),0,0,magic
0x6e4141d33021b52c91c28608403db4a0ffb50ec6,,52256803,56427646,TRUE,TRUE,FALSE,Kyber Network (0x6E...0Ec6),0,0,magic
0xc837002d76f231e044b305b2c36c570d3e3e8246,,1637,358,FALSE,FALSE,TRUE,,0,0,magic
0x6f8b8124c6b0d30e9a0b16b2b6567f51364882f9,C-0x54,914,239,FALSE,FALSE,TRUE,,0,0,magic
0x1695434de9dcff593bc06f0853737e2703a787ad,,31539,151165,FALSE,TRUE,FALSE,Uphold Hot Wallet (0x16...87ad),0,0,magic
0x2736a134c88aebd921908f0f534600d05f57b1a4,C-0x59,55148,72221,FALSE,FALSE,TRUE,,0,0,magic
0x41e176ddd06f5143895738c240922b82f9d2c660,C-0xc5,337,24,FALSE,FALSE,TRUE,,0,0,magic
0x9eaab25011ecd3924e0d4d7f93f642818abcc5d5,C-0xb6,622,12,FALSE,FALSE,TRUE,,0,0,magic
0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,,257441649,435500000,TRUE,TRUE,FALSE,Uniswap Universal Router,0,0,magic
0x20fe51a9229eef2cf8ad9e89d91cab9312cf3b7a,,697553,21538692,FALSE,TRUE,FALSE,Coinbase Hot Wallet (0x20...3b7A),0,0,magic
0xb4af725144f4a0202745d3c94b4f81de8b9988d0,,1510,64,FALSE,FALSE,TRUE,"""DeerSt"" on OpenSea",0,0,magic
0x5f320c757348437b54b7bfb64d17eba58c46f493,C-0xf0,193,8,FALSE,FALSE,TRUE,,0,0,magic
0xbe3fa8b2b8f20871660e644d7e8fba99bbba6c1b,,2818,450,FALSE,FALSE,TRUE,"""vndrewevans"" on OpenSea",0,0,magic
0x63ac7e7cfe82b3c7e938701f9611f655f3fa4e9d,,239,665,FALSE,FALSE,TRUE,,0,0,magic
0x6f30bd7c7b9d64239a8ea888782b61dedf4811bd,,2,5,FALSE,FALSE,FALSE,,0,0,magic
0x3304e22ddaa22bcdc5fca2269b418046ae7b566a,,2586127,93808728,FALSE,TRUE,FALSE,Binance Hot Wallet (0x33...566A),0,0,magic
0xa3bde637a17497cf0878673e0f5bba4c77178e8a,,1635,77,FALSE,FALSE,TRUE,,0,0,magic
0x178edee2d8978cfc888862cb6ec4caf79325d7e0,,1028,143,FALSE,FALSE,TRUE,,0,0,magic
0xea758cac6115309b325c582fd0782d79e3502177,,43582686,51190206,TRUE,TRUE,FALSE,0x: BaseSettler,0,0,magic
0x0324b03e535a308e295735d4e97d0cdc755b97ca,,1056,10,FALSE,FALSE,FALSE,,0,0,magic
0x1111111254eeb25477b68fb85ed929f73a960582,,100742394,98842752,TRUE,TRUE,FALSE,1inch Aggregation Router V5 (0x11...0582),0,0,magic
0x4e3ae00e8323558fa5cac04b152238924aa31b60,,1459967,2338069,FALSE,TRUE,FALSE,MEXC: Hot Wallet (0x4e3),0,0,magic
0x1a5e45624ce4debab1b0961152f8873c3875d45a,,575,135,FALSE,FALSE,TRUE,,0,0,magic
0x6d17b3f12059eb2ee0b1dccc79dad77bcba870dc,,395864,115321,FALSE,FALSE,FALSE,,0,0,magic
0xd34ea7278e6bd48defe656bbe263aef11101469c,,578949,1595196,FALSE,TRUE,FALSE,Coinbase: Hot Wallet (0xD34),0,0,magic
0xeab4b491c55074a4a391e87134b1bee93b0ebe05,,1520,1168,FALSE,FALSE,TRUE,"""essam"" on OpenSea",0,0,magic
0x23712d14278ae27f6d2c89b305f1140c6135b218,C-0xac,330,2861,FALSE,FALSE,TRUE,,0,0,magic
0x4200000000000000000000000000000000000010,,370698,377956,TRUE,FALSE,FALSE,Mantle L2 Standard Bridge,0,0,magic
0xb3a30f9b95bf2cb843f8a84849b2f36c43e97cd3,,1224,480,FALSE,TRUE,TRUE,Bithumb Internal (0xB3...7CD3),0,0,magic
0x4cc32afc3f1bfea12ffa8f64ba782e313749037d,,1687,710,FALSE,FALSE,TRUE,monopoly’s.eth,0,0,magic
0x09778a91d33f080fbebbc4d95f0c0fa90106ed62,,805,250,FALSE,FALSE,FALSE,,0,0,magic
0xebb72fbf6f56e1ddca2a0c2c486da33eaa1bbac4,,147,76,FALSE,FALSE,TRUE,,0,0,magic
0x83ead7267cd5ac2a5af465fa94aaa285d3e49f49,C-0x18,1079,71,FALSE,FALSE,TRUE,,0,0,magic
0xef662269c43b2b1ba801efa7b505edf7f5ad6649,C-0x59,1000,198,FALSE,FALSE,TRUE,,0,0,magic
0x9940a57377ba657a58b2a8dba2c8fbfab3bdd969,,1313,141,FALSE,FALSE,FALSE,,0,0,magic
0x28c524ac2a95e2ea76a971085799fb27f45ee215,C-0xc0,4114,11818,FALSE,FALSE,TRUE,Coins.ph Deposit,0,0,magic
0x8797d133016e0645cb8c606b780306e706f9c348,,432,137,FALSE,FALSE,TRUE,,0,0,magic
0xdc0858e53efe8a1f52ea25528f0d31572c3d07f1,,51187,44602,FALSE,TRUE,TRUE,Cobo.com Custody Hot Wallet (0xdc...07f1),0,0,magic
0x1985ea6e9c68e1c272d8209f3b478ac2fdb25c87,,1873488,6646400,FALSE,TRUE,FALSE,Coinbase Hot Wallet (0x19...5c87),0,0,magic
0xa3581b3c54c8c181a7f35aa1bc7d2db3560039e9,,1554,32,FALSE,FALSE,FALSE,,0,0,magic
0xfadda476c1779646a13eaf5205631298cf62ed53,,388,588,FALSE,FALSE,TRUE,,0,0,magic
0xee51a6a619a5d65d47ff2b7b160dc08c9b14d00d,C-0x91,318,252,FALSE,FALSE,TRUE,,0,0,magic
0xdd9dfd67a33955ce4e1bcc0d251ecf1598be5846,,1321,498,FALSE,FALSE,TRUE,mksunny.base.eth,0,0,magic
0x556052af8b4f001b659066e061836b174e39c539,,38966,37468,FALSE,FALSE,FALSE,,0,0,magic
0xd6fb4d089efbc66d1e4572091b2f948149de76f4,,939,1203,FALSE,FALSE,TRUE,,0,0,magic
0x98f07a9ddd0d1449bd1dd9ef81ce6401e306dbbd,,949,43,FALSE,FALSE,TRUE,,0,0,magic
0x4b34f943181408eac424116af7b7790c94cba8b6,,7465,374621,FALSE,FALSE,FALSE,,0,0,magic
0x93228d328c9c74c2bfe9f97638bbb5ef322f2bd5,,187073,341182,FALSE,TRUE,TRUE,Bybit Hot Wallet (0x93...2Bd5),0,0,magic
0x6dcbce46a8b494c885d0e7b6817d2b519df64467,,857922,2981096,FALSE,TRUE,FALSE,Coinbase Hot Wallet (0x6d...4467),0,0,magic
0x9605fc1026a1c3e107998af080efb7ab99062da2,C-0xae,37,7647,FALSE,FALSE,TRUE,,0,0,magic
0x8e8a851ad04a07ae090c6f948c18bd6670ecf798,C-0x80,2178,6134,FALSE,FALSE,TRUE,,0,0,magic
0xaae799280e76c737f6d40bc6b0b50b8ecd14113d,,8,5,FALSE,FALSE,FALSE,,0,0,magic
0xf2614a233c7c3e7f08b1f887ba133a13f1eb2c55,,10650257,14403530,TRUE,TRUE,FALSE,SushiSwap: RouteProcessor5,0,0,magic
0x9b3336186a38e1b6c21955d112dbb0343ee061ee,,45104,46276,TRUE,TRUE,FALSE,SushiSwap RouteProcessor4 (0x9B...61eE),0,0,magic
0xfad14c545e464e04c737d00643296144eb20c7f8,,191912,175759,TRUE,TRUE,FALSE,Aerodrome (BRETT-USD+),0,0,magic
0xb60c61dbb7456f024f9338c739b02be68e3f545c,,39864,73140,FALSE,TRUE,FALSE,Nexo Hot Wallet (0xb6...545c),0,0,magic
0x74f6b6c4cf945046a54bbd22cb2e2e899eb339fa,C-0xe0,269,51,FALSE,FALSE,TRUE,"""WhereMyMoney"" on OpenSea",0,0,magic
0x19ceead7105607cd444f5ad10dd51356436095a1,,30360276,20157309,TRUE,FALSE,FALSE,Odos Router V2,0,0,magic
0x5fdf5fd64aad9de121f3089dc76c2ace1047cd45,C-0x0f,1381,17,FALSE,FALSE,TRUE,,0,0,magic
0x80c7dd17b01855a6d2347444a0fcc36136a314de,,314980,345014,TRUE,TRUE,FALSE,SushiSwap Multicall2 (0x80...14de),0,0,magic
0x5110abf090644834ecada25e3c0ae7cf9841b003,,67,18,FALSE,TRUE,FALSE,Coinbase Smart Wallet (0x51...b003),0,0,magic
0x0dd05553835c81ce9d3f0706c9fdb6e0d7e8e975,C-0x4d,1537,906,FALSE,FALSE,TRUE,,0,0,magic
0xbdaf1ddc6ed79fffde7e9197f517ca1eed28386b,C-0xf0,42,32,FALSE,FALSE,TRUE,,0,0,magic
0x27aef9cc082c3b51e0eeea38aa5a7ad0791fc56f,,54,56,FALSE,FALSE,FALSE,,0,0,magic
0x7ff570c951cd0888bfb1c2c4a37b02cd83514a56,C-0xc0,24438,27868,FALSE,TRUE,TRUE,Coins.ph Hot Wallet (0x7f...4A56),0,0,magic
0x000000001ec5656dcdb24d90dfa42742738de729,,705831,1174097,TRUE,TRUE,FALSE,Uniswap PriorityOrderReactor (0x00...e729),0,0,magic
0xb91e2c26a2c54d43ba804c525dd877af4bc9c406,C-0x34,229,6,FALSE,FALSE,TRUE,,0,0,magic
0xbefd9901fa1c9670801420496b321b23907e0e21,C-0xac,106486,411,FALSE,FALSE,TRUE,,0,0,magic
0x1bbe4a64b2a2f410edfb17b7032b0a72b506da54,,5438,293,FALSE,FALSE,FALSE,,0,0,magic
0xd73b033235ea8ad5df82a61480556b62696f03ad,C-0xc5,214,112,FALSE,FALSE,TRUE,,0,0,magic
0x4ec2aecc0659c6889356553007e2ab05930d0b0b,C-0x77,1106,183,FALSE,FALSE,TRUE,,0,0,magic
0x43f9a7aec2a683c4cd6016f92ff76d5f3e7b44d3,,20076934,25614264,TRUE,FALSE,FALSE,Fly (Prev. Magpie Protocol) MagpieRouterCore,0,0,magic
0x3f6808f8a056d88f491b4f170542f73a6833269a,,669,69,FALSE,FALSE,FALSE,,0,0,magic
0x9d4a0fe3a68e4845c8a026b33e1f711237efa11b,C-0x18,932,25,FALSE,FALSE,TRUE,,0,0,magic
0x4be7fab295f4e1c9e27fd820ab9cc68c1c21f6e7,C-0xae,32,7546,FALSE,FALSE,TRUE,,0,0,magic
0x6b7e47ffc72b5d063c4b26bc1a04d00122356d30,C-0xb6,632,15,FALSE,FALSE,TRUE,,0,0,magic
0x1cd9ecd53328d098b522a71e4e1719d4fcb6a2ca,C-0x4d,29079,36992,FALSE,FALSE,TRUE,B2C2 Group,0,0,magic
0x36be2e66ca6c6cdfd74244fa91774737accb8f36,C-0xb2,29,10,FALSE,FALSE,TRUE,,0,0,magic
0x0000000000000000000000000000000000000000,,1340114399,9990084257,FALSE,FALSE,FALSE,xia.hryb1001.eth,0,0,magic
0x7733ed6df99bc7e45860a42f40eb7b2b1b9b8ee8,C-0xf0,211,69,FALSE,FALSE,TRUE,,0,0,magic
0x7c8439f3378d1aac074d6628f2535d122b1a7180,C-0x24,219,9,FALSE,FALSE,TRUE,,0,0,magic
0x063131321768caaa14b1a47ad1f3fda480034432,,523,34,FALSE,FALSE,FALSE,,0,0,magic
0x4437b8429e7ea0d80ff953fc888c8719f35c215f,C-0x2d,6650,8451,FALSE,FALSE,TRUE,Livepeer,0,0,magic
0x34517b96f9222398c4b1b7e9b4f97cfa9c0e3aee,C-0x15,5,2,FALSE,FALSE,TRUE,,0,0,magic
0x86b81633e12d9994bc84b1ec4bc4c0aa3e814f2b,C-0x9c,240,32,FALSE,FALSE,TRUE,,0,0,magic
0x3ddf3cc11bdd460d3f342e8a2781927a36a7b815,,80,3,FALSE,FALSE,FALSE,,0,0,magic
0x163907f389b2adf948a521215e4155c2db90e076,,172,56,FALSE,FALSE,FALSE,,0,0,magic
0x00c4ac62ce79ca66a68184818e921815fb63d4f0,C-0x24,171,104,FALSE,FALSE,TRUE,,0,0,magic
0xbcce7f158b8ec961dc1a131ed55acc32f526325a,C-0x15,82,17,FALSE,FALSE,TRUE,,0,0,magic
0xa84cb29256bf9475eaa6228cd33e083194fb829f,C-0xae,331,166,FALSE,FALSE,TRUE,,0,0,magic
0x834c780fa7f532b4bbd4bb1218e67df70422bcaa,,3,2,FALSE,FALSE,FALSE,,0,0,magic
0x816c28dc6eae59b4d9c7ddff75aee134eb84e029,,766,51,FALSE,FALSE,FALSE,,0,0,magic
0x69586bfb6c8670570d73a8a8cb8b75c097b81c6b,C-0x24,110,69,FALSE,FALSE,TRUE,,0,0,magic
0xc4876eb31624a51888a2916f2d365b881ba9a8a3,,89447,88839,TRUE,TRUE,FALSE,SushiSwap (ETH-BRETT),0,0,magic
0xb6551df8dd01b9bbb4f0639aec9d17e7561bc0ee,,113631,172496,TRUE,FALSE,FALSE,Sigma.win,0,0,magic
0x1144ea62e533e98684f2c39c8bdb85698c0e2823,,150,60,FALSE,FALSE,TRUE,,0,0,magic
0x10301b72d10583510378dc86be9480c6f9fcf89a,C-0xb6,369,17,FALSE,FALSE,TRUE,,0,0,magic
0x696610d18d13016cdb07cebaab5596acfe389fc4,,1598,881,FALSE,FALSE,TRUE,,0,0,magic
0xbf0a0c12e7c0610002f6aa6e609755ede42d6a4d,,158628,163030,TRUE,TRUE,FALSE,Uniswap (BRETT-USDC),0,0,magic
0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda-native:ETH_BASE-out-1708696467000,C-0x24,0,24,FALSE,TRUE,TRUE,OKX Hot Wallet (0xFd...7eDa),0,0,time
0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda-native:ETH_BASE-out-1708704943000,C-0x24,0,43,FALSE,TRUE,TRUE,OKX Hot Wallet (0xFd...7eDa),0,0,time
0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda-native:ETH_BASE-out-1708709337000,C-0x24,0,5,FALSE,TRUE,TRUE,OKX Hot Wallet (0xFd...7eDa),0,0,time
0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda-native:ETH_BASE-out-1708712457000,C-0x24,0,25,FALSE,TRUE,TRUE,OKX Hot Wallet (0xFd...7eDa),0,0,time
