wallet,from_address,to_address,hash,block,timestamp,tx_type,method_id,direction,asset,amount,token_amount,chain
0xb99635d6f4e935b25c7c8092613be9da797cf1ca,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0xb99635d6f4e935b25c7c8092613be9da797cf1ca,0x7ab2a1085c3de4c47f40bde8c8dd47f33d19a221ed0ac591b8cc0eadae70628e,0xa7255b,1708697497,external,0x,in,ETH,0.05,0xb1a2bc2ec50000,base
0xb99635d6f4e935b25c7c8092613be9da797cf1ca,0x404e927b203375779a6abd52a2049ce0adf6609b,0xb99635d6f4e935b25c7c8092613be9da797cf1ca,0xcbb4e6d00bea7b3e904a88e4586552e4988aac8fd0db0c7dbc8439b9f27815e2,0xa79c56,1708758415,erc20,0xfb3bdb41,in,BRETT,71454066.0,0x3b1afcadf41d219e880000,base
0xb99635d6f4e935b25c7c8092613be9da797cf1ca,0x404e927b203375779a6abd52a2049ce0adf6609b,0xb99635d6f4e935b25c7c8092613be9da797cf1ca,0xa764fcbfabc0ced84e0c4af2c0c72f99a8074bcfd6614d30057a9c1921cef272,0xa79d95,1708759053,erc20,0x7ff36ab5,in,BRETT,19927990.86010157,0x107bea8c97b1b7bfe950f4,base
0x04a9d53236ac03a95ba93dff306b12011967a846,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0x04a9d53236ac03a95ba93dff306b12011967a846,0x48bcd39356d3df48aa0990a71c02c62c765be760f72c1d1fd4b254976dbd3102,0xa72484,1708697067,external,0x,in,ETH,0.05,0xb1a2bc2ec50000,base
0x04a9d53236ac03a95ba93dff306b12011967a846,0x404e927b203375779a6abd52a2049ce0adf6609b,0x04a9d53236ac03a95ba93dff306b12011967a846,0x0bbcebed256f2c5707af7bcfdd89e690169badb03b1fc35708a54ace6728f341,0xa79c43,1708758377,erc20,0xfb3bdb41,in,BRETT,100000000.0,0x52b7d2dcc80cd2e4000000,base
0x04a9d53236ac03a95ba93dff306b12011967a846,0x04a9d53236ac03a95ba93dff306b12011967a846,0xa210d9f34feed8191326245592fddc9e0595ea1f,0xdcc727044fe4c8ca78d35c542eb145b4ad3e74f1d51f0ca839dcfed8f198b302,0xa7b77b,1708772313,erc20,0xa9059cbb,out,BRETT,10000000.0,0x84595161401484a000000,base
0x04a9d53236ac03a95ba93dff306b12011967a846,0x04a9d53236ac03a95ba93dff306b12011967a846,0x8f0e6aeafec12d4485b4e712662097261079f662,0xfeafcf04f52bc50eb8a5b2d93ff90f1ad56de627fdb3b029420175243f91f8c4,0xa7b7a8,1708772403,erc20,0xa9059cbb,out,BRETT,10000000.0,0x84595161401484a000000,base
0x04a9d53236ac03a95ba93dff306b12011967a846,0x04a9d53236ac03a95ba93dff306b12011967a846,0x6fc913df8d6810f0fd47047f326534499c34b019,0x6982247b6796a9d94e99daf513a19990e7691d47b993c85f0d2987a95fb003ca,0xa7e1cc,1708793979,erc20,0xa9059cbb,out,BRETT,10000000.0,0x84595161401484a000000,base
0x9982ca38e0257aeb40c6c2de28acdc45511ddddf,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0x9982ca38e0257aeb40c6c2de28acdc45511ddddf,0xf7f79c3732a9e9d61dbdda70d2893c2e2b687d479a212691eddb2b9403a6c4c3,0xa73611,1708706053,external,0x,in,ETH,0.1,0x16345785d8a0000,base
0x9982ca38e0257aeb40c6c2de28acdc45511ddddf,0x404e927b203375779a6abd52a2049ce0adf6609b,0x9982ca38e0257aeb40c6c2de28acdc45511ddddf,0x364e50fc824dfc5a532903696cf3b89909c856982ec5add931e656a83dfe137f,0xa79cb2,1708758599,erc20,0xfb3bdb41,in,BRETT,100000000.0,0x52b7d2dcc80cd2e4000000,base
0x4b34f943181408eac424116af7b7790c94cba8b6,0x0c5dcbc60345db48800b26808d01bb3e35a281f1,0x4b34f943181408eac424116af7b7790c94cba8b6,0x4da48371c4732f14f0391341858145b623dad45346435738d820ae625d0a954f,0xa032a8,1707786803,external,0x,in,ETH,0.000999280803253453,0x38cd7314f0ccd,base
0x4b34f943181408eac424116af7b7790c94cba8b6,0xf784f458a46d8511d5ada31d4b429a57b51b80cc,0x4b34f943181408eac424116af7b7790c94cba8b6,0xb9f3f64ae2eb963357a13c5dde4de30023c1993b8ce6b495e55b88ccd2fd52f4,0xa19f5b,1707973529,external,0x,in,ETH,0.002144466123703556,0x79e616d894504,base
0x4b34f943181408eac424116af7b7790c94cba8b6,0x7a6469bf4000efe63257fd2f22f54d7a0a94f980,0x4b34f943181408eac424116af7b7790c94cba8b6,0xa76443d347829506d848d89560fc563c8e443bd8a90f68e685a79c8e3072f637,0xa1e24c,1708007803,external,0x,in,ETH,0.000159783070031846,0x915265215fe6,base
0x4b34f943181408eac424116af7b7790c94cba8b6,0xd34ea7278e6bd48defe656bbe263aef11101469c,0x4b34f943181408eac424116af7b7790c94cba8b6,0x90cd6a139e5808246068c5ae80626a75ceaa2be723bee1f6247aefefdd2fba8f,0xa52c6d,1708438973,external,0x,in,ETH,0.00364384,0xcf20d9cd18000,base
0xdde0612a5c8de87df27988fb0b69d7c173e5d88a,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0xdde0612a5c8de87df27988fb0b69d7c173e5d88a,0x4c4acd18cda04560429ea092c5b9abc222ab620a37095f6b4e7aa40862ef0a47,0xa73819,1708707093,external,0x,in,ETH,0.1,0x16345785d8a0000,base
0xdde0612a5c8de87df27988fb0b69d7c173e5d88a,0x404e927b203375779a6abd52a2049ce0adf6609b,0xdde0612a5c8de87df27988fb0b69d7c173e5d88a,0xbf4d143758be25748325be765a363f779bf3fee2a92f3ec2779fd64786bd1f11,0xa79ce3,1708758697,erc20,0xfb3bdb41,in,BRETT,74861364.0,0x3dec82ac9876a04c500000,base
0xdde0612a5c8de87df27988fb0b69d7c173e5d88a,0x404e927b203375779a6abd52a2049ce0adf6609b,0xdde0612a5c8de87df27988fb0b69d7c173e5d88a,0xd47b60ccc5a43ce9f35da8f76ecb5cbb06c6286588c3333950aeb75474ef0567,0xa7a0d8,1708760723,erc20,0x7ff36ab5,in,BRETT,1495485.4043904287,0x13cae6d1c9fd7061f9a44,base
0x490dfbf6818334f2f24007d407598c15d01a4167,0xb331aa229758e0686b501689c36a37f32b174d1a,0x490dfbf6818334f2f24007d407598c15d01a4167,0x0b8b9c63f3233d76907d45c8ed75675df6ff9bffd170f2d9225a121f10da313a,0x9eca0d,1707602173,external,0x,in,ETH,1.01,0xe043da617250000,base
0x490dfbf6818334f2f24007d407598c15d01a4167,0x490dfbf6818334f2f24007d407598c15d01a4167,0x523c83e24a137aa8d943ac7660556f9138182aae,0xf5cb893db212ee1107a34f2f177e4f83d42e4e486ff65b63e90cdf30aca87e75,0x9ecae5,1707602605,external,0x09c182c3,out,ETH,0.1,0x16345785d8a0000,base
0x490dfbf6818334f2f24007d407598c15d01a4167,0x490dfbf6818334f2f24007d407598c15d01a4167,0x523c83e24a137aa8d943ac7660556f9138182aae,0x5d303b2c97e7b4c84ec384cc0cb49df280c12090c101ae16304454aece094c6a,0x9ecb74,1707602891,external,0x09c182c3,out,ETH,0.1,0x16345785d8a0000,base
0x490dfbf6818334f2f24007d407598c15d01a4167,0x490dfbf6818334f2f24007d407598c15d01a4167,0x523c83e24a137aa8d943ac7660556f9138182aae,0x5bff59972e05a12730c3794680ba8ed3032c7e69426eaa110acddf18889b4f03,0x9ecd23,1707603753,external,0x09c182c3,out,ETH,0.1,0x16345785d8a0000,base
0x490dfbf6818334f2f24007d407598c15d01a4167,0x490dfbf6818334f2f24007d407598c15d01a4167,0x06b17d90d72bc3446a376e0d888547b59adefb9d,0xc8689bda63488418144cf99e9443387c22bb4e70ddddc2cb70d692c614989631,0x9f6c3e,1707685215,external,0x,out,ETH,0.4,0x58d15e176280000,base
0x490dfbf6818334f2f24007d407598c15d01a4167,0x490dfbf6818334f2f24007d407598c15d01a4167,0x523c83e24a137aa8d943ac7660556f9138182aae,0x23eb9eee8df6927d7f0bba54737b42d30dabfa198bd84ed4182f5cfd11b231d2,0x9f6e0f,1707686145,external,0x09c182c3,out,ETH,0.2,0x2c68af0bb140000,base
0x490dfbf6818334f2f24007d407598c15d01a4167,0xb331aa229758e0686b501689c36a37f32b174d1a,0x490dfbf6818334f2f24007d407598c15d01a4167,0xa7f6a10041df5828f240ebc2d57e05a7029e23798243c5a0cbe7b7e7db21cf0d,0xa06a97,1707815441,external,0x,in,ETH,1.8,0x18fae27693b40000,base
0x490dfbf6818334f2f24007d407598c15d01a4167,0x404e927b203375779a6abd52a2049ce0adf6609b,0x490dfbf6818334f2f24007d407598c15d01a4167,0x543f7b3cfcc23760674c9850fcd3ce0421680bd757db5bdc26312a959071bb62,0xa7a100,1708760803,erc20,0x09c182c3,in,BRETT,10827952.687653068,0x8f4e87dcad467aca107f5,base
0xbd83ed0980556c2781eb6b70855c52c71ab216ac,0xbd83ed0980556c2781eb6b70855c52c71ab216ac,0xbd83ed0980556c2781eb6b70855c52c71ab216ac,0xc63de162efbe526c4afb8c4e919b9f028fd091b92ad07e18a662eff0155f7afe,0xa6598a,1708593143,external,0x01,out,ETH,0.19,0x2a303fe4b530000,base
0xbd83ed0980556c2781eb6b70855c52c71ab216ac,0x2f66ace812532a9508520ebec6afd08c32338022,0xbd83ed0980556c2781eb6b70855c52c71ab216ac,0x995e35ad7034affc609baa9a4ee9f686136b3d45c95f464e55afb3067aab7497,0xa7f008,1708801267,erc20,0xa9059cbb,in,BRETT,50000000.0,0x295be96e64066972000000,base
0xead990edcb0ab53188e850d4f8679e27b21cd511,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0xead990edcb0ab53188e850d4f8679e27b21cd511,0x854b14d610c334d88fea4ed19cde5e419d22a2b8b9309971c819b7d2c4c726be,0xa73624,1708706091,external,0x,in,ETH,0.1,0x16345785d8a0000,base
0xead990edcb0ab53188e850d4f8679e27b21cd511,0x404e927b203375779a6abd52a2049ce0adf6609b,0xead990edcb0ab53188e850d4f8679e27b21cd511,0xb785cd30d0c549c5525f8f2c0d8d46bb8b7afec2d5201d61e7d30b20c6e033d4,0xa79c9e,1708758559,erc20,0xfb3bdb41,in,BRETT,50000000.0,0x295be96e64066972000000,base
0xd5fddd924903db70f01952e6fb356a5186c65649,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0xd5fddd924903db70f01952e6fb356a5186c65649,0xaf214d5a18a768072fc22fab7dc4ca7c521e825808c7a07632b12a86a9c4708b,0xa73878,1708707283,external,0x,in,ETH,0.1,0x16345785d8a0000,base
0xd5fddd924903db70f01952e6fb356a5186c65649,0x404e927b203375779a6abd52a2049ce0adf6609b,0xd5fddd924903db70f01952e6fb356a5186c65649,0x2d6617285ae1787b7b439f754996d98dea14933c2a460ead80d675a2768530e4,0xa79c9a,1708758551,erc20,0xfb3bdb41,in,BRETT,72172870.0,0x3bb3331f574a51b9580000,base
0xd5fddd924903db70f01952e6fb356a5186c65649,0x404e927b203375779a6abd52a2049ce0adf6609b,0xd5fddd924903db70f01952e6fb356a5186c65649,0xcdf97db474ab4b3d7a95393d4ef9c50dc0a5d71451b562a906316223cb0272fe,0xa79e11,1708759301,erc20,0x7ff36ab5,in,BRETT,6827383.434424176,0x5a5c13295e50bdb1db660,base
0xd5fddd924903db70f01952e6fb356a5186c65649,0x404e927b203375779a6abd52a2049ce0adf6609b,0xd5fddd924903db70f01952e6fb356a5186c65649,0x71f35d03f07efe1846cdc027c7f6a0ecd588679ff0b2901b35bd88d7b2658215,0xa79e1c,1708759323,erc20,0x7ff36ab5,in,BRETT,3402726.08181326,0x2d08e268811b7236bcaf0,base
0x200a8a86517d0912aaddca5bdcfe808549fbc034,0x2f66ace812532a9508520ebec6afd08c32338022,0x200a8a86517d0912aaddca5bdcfe808549fbc034,0xff2fdca4d486388fe63fa4b0177fd7dd1d15a0f01a878cdca0e4c0c8dd71c7cc,0xa7f2b5,1708802637,erc20,0xa9059cbb,in,BRETT,10000000.0,0x84595161401484a000000,base
0x87edc5758b40b5b06aeb22ba72357c9103e9ad24,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0x87edc5758b40b5b06aeb22ba72357c9103e9ad24,0x089f6bf51a7bf3bfbc1ff5ffdf969b8dab682e9e08da7c70b309d37034ac6426,0xa74302,1708712679,external,0x,in,ETH,0.15,0x214e8348c4f0000,base
0x87edc5758b40b5b06aeb22ba72357c9103e9ad24,0x404e927b203375779a6abd52a2049ce0adf6609b,0x87edc5758b40b5b06aeb22ba72357c9103e9ad24,0x5b72a8f0b7e24295c189a224cf71eb578c352d73387b3e669e9f2ab7aacd667a,0xa79cab,1708758585,erc20,0xfb3bdb41,in,BRETT,100000000.0,0x52b7d2dcc80cd2e4000000,base
0x87edc5758b40b5b06aeb22ba72357c9103e9ad24,0x404e927b203375779a6abd52a2049ce0adf6609b,0x87edc5758b40b5b06aeb22ba72357c9103e9ad24,0xaff539d851461ea18dd99a46b3fdb417e0db98814dcd94e550dd157d0e970a78,0xa79e61,1708759461,erc20,0x7ff36ab5,in,BRETT,7691683.2644079495,0x65cc6fc3a7687e39a28ea,base
0x87edc5758b40b5b06aeb22ba72357c9103e9ad24,0x404e927b203375779a6abd52a2049ce0adf6609b,0x87edc5758b40b5b06aeb22ba72357c9103e9ad24,0x411101690b165c6def8c66cf2717b638be3542932da2c942d8839dc8ec8a6b2d,0xa7a0a3,1708760617,erc20,0x7ff36ab5,in,BRETT,1683320.1307527095,0x16474f796534d543be24c,base
0xc58258be9fb1594e2d4f0910da21a61a717a5704,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0xc58258be9fb1594e2d4f0910da21a61a717a5704,0x2b2a355ffbfff0ce614e44259f6c63a5aa8fba84dcc5e971b942eb9705d30ba1,0xa736ba,1708706391,external,0x,in,ETH,0.1,0x16345785d8a0000,base
0xc58258be9fb1594e2d4f0910da21a61a717a5704,0x404e927b203375779a6abd52a2049ce0adf6609b,0xc58258be9fb1594e2d4f0910da21a61a717a5704,0x37e0b7510bd0dfaea83b1df7273e5828c043219013dae0132a7df4a1588b2117,0xa79cbd,1708758621,erc20,0x7ff36ab5,in,BRETT,56031346.10578996,0x2e59195bd7a529a4d9cff3,base
0x75b867e833b04d47d2b63204a2746e378a9d6b65,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0x75b867e833b04d47d2b63204a2746e378a9d6b65,0x0a76037784c64dbb6f93e6f32e75a6360f5d84a0a8e73e0f5aa4ac8c123dec92,0xa734c2,1708705383,external,0x,in,ETH,0.05,0xb1a2bc2ec50000,base
0x75b867e833b04d47d2b63204a2746e378a9d6b65,0x404e927b203375779a6abd52a2049ce0adf6609b,0x75b867e833b04d47d2b63204a2746e378a9d6b65,0x70ea96237d1fed83bf79ddd67a513cf4c1bdb12d8c99a2fe0466dbbd1cc78aed,0xa79c69,1708758453,erc20,0x7ff36ab5,in,BRETT,19684812.836183205,0x10486bd793bc5a8272b219,base
0xa80786f35a7119dff0c1b35cfefd896e6629b02b,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0xa80786f35a7119dff0c1b35cfefd896e6629b02b,0xa810534b4ed59656fe6c1f9d09cfdf07ea80d841cbcec961fe86990590e59d6e,0xa7457c,1708713947,external,0x,in,ETH,0.4,0x58d15e176280000,base
0xa80786f35a7119dff0c1b35cfefd896e6629b02b,0x404e927b203375779a6abd52a2049ce0adf6609b,0xa80786f35a7119dff0c1b35cfefd896e6629b02b,0x9390a83932be9778824c6a9706da9ff2d4dac2f9b1d7c1ec29ce7085f1ddab4f,0xa79d13,1708758793,erc20,0xfb3bdb41,in,BRETT,50000000.0,0x295be96e64066972000000,base
0xa80786f35a7119dff0c1b35cfefd896e6629b02b,0x404e927b203375779a6abd52a2049ce0adf6609b,0xa80786f35a7119dff0c1b35cfefd896e6629b02b,0xa532be92f9597c12023c0bbfa985ea7e59921fec022155329911cc257d6c1cc8,0xa79eba,1708759639,erc20,0x7ff36ab5,in,BRETT,12048390.259630373,0x9f7588b72ea60edc070ec,base
0xa80786f35a7119dff0c1b35cfefd896e6629b02b,0x404e927b203375779a6abd52a2049ce0adf6609b,0xa80786f35a7119dff0c1b35cfefd896e6629b02b,0xb454c8b5702caf94d8ef23492e280039bb247ee9bbd247da3edda76a9a2b4705,0xa79ff1,1708760261,erc20,0x7ff36ab5,in,BRETT,9729480.672849359,0x80c4c34420e98e0473776,base
0xfceffddcb543287ce10f5e9e7f8de4157b3c1701,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0xfceffddcb543287ce10f5e9e7f8de4157b3c1701,0xd085e6a12388e62206d93abc319bdf348247c0df6546badefc04a43c8d509972,0xa72475,1708697037,external,0x,in,ETH,0.05,0xb1a2bc2ec50000,base
0xfceffddcb543287ce10f5e9e7f8de4157b3c1701,0x404e927b203375779a6abd52a2049ce0adf6609b,0xfceffddcb543287ce10f5e9e7f8de4157b3c1701,0xe53436d14e3596e9d73f8ad2e195a713b6e3286bcef53b7496521bef0adc3ea9,0xa79c58,1708758419,erc20,0xfb3bdb41,in,BRETT,100000000.0,0x52b7d2dcc80cd2e4000000,base
0x971a8115a573f9ccf10f9147c835a10698fba57a,0xbbe94a5cfcf3c83a399f7d10d4fc94448f034f32,0x971a8115a573f9ccf10f9147c835a10698fba57a,0x3d48b5e54ae7f26ff5d7f3c710ec8a4d5442b6c787fb8e14c2a19a10ff422aec,0xa79703,1708755689,external,0x,in,ETH,0.51,0x713e24c43730000,base
0x971a8115a573f9ccf10f9147c835a10698fba57a,0x404e927b203375779a6abd52a2049ce0adf6609b,0x971a8115a573f9ccf10f9147c835a10698fba57a,0x348b644d6f07ec6eb61b54a8df781d17190542a995110815393aba04acb11e24,0xa79dc3,1708759145,erc20,0x2646478b,in,BRETT,151179691.52380526,0x7d0d8b7fd176905e635952,base
0x4f9cb6a36e77e0fc952270c229ec96f80227c5e9,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0x4f9cb6a36e77e0fc952270c229ec96f80227c5e9,0xe06a4a65df6b9d4086df5b1cd78552b75121e9e27a046084c94a49ff61e5c9da,0xa745e0,1708714147,external,0x,in,ETH,0.4,0x58d15e176280000,base
0x4f9cb6a36e77e0fc952270c229ec96f80227c5e9,0x404e927b203375779a6abd52a2049ce0adf6609b,0x4f9cb6a36e77e0fc952270c229ec96f80227c5e9,0x493ac4439e9f652f51c417df4c230d2cbe6c9fda4de006761b71596e9c3ebd85,0xa79f65,1708759981,erc20,0x7ff36ab5,in,BRETT,17023015.12735119,0xe14c37fc95e512fbad173,base
0x4f9cb6a36e77e0fc952270c229ec96f80227c5e9,0x404e927b203375779a6abd52a2049ce0adf6609b,0x4f9cb6a36e77e0fc952270c229ec96f80227c5e9,0x95a93a7d16674119d9235393866901a494d89e694ec1f09be0d24342414930cc,0xa79f8c,1708760059,erc20,0x7ff36ab5,in,BRETT,7468538.073704026,0x62d86429f1733f79c9018,base
0x4f9cb6a36e77e0fc952270c229ec96f80227c5e9,0x404e927b203375779a6abd52a2049ce0adf6609b,0x4f9cb6a36e77e0fc952270c229ec96f80227c5e9,0x87d09b4d86b1620241f4d5504a28370adc10854c78de67f86b9de0ba5465b803,0xa7a00d,1708760317,erc20,0x7ff36ab5,in,BRETT,5037680.65377322,0x42ac5372816b99545f027,base
0x30226f2a0881cfcfe06bbcc770bdf499d4af92ad,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0x30226f2a0881cfcfe06bbcc770bdf499d4af92ad,0xfbf7b5b68c6d1a9c3b4b16ab1e48d0f460c7b8b1153826293130868864eeb677,0xa73520,1708705571,external,0x,in,ETH,0.1,0x16345785d8a0000,base
0x30226f2a0881cfcfe06bbcc770bdf499d4af92ad,0x404e927b203375779a6abd52a2049ce0adf6609b,0x30226f2a0881cfcfe06bbcc770bdf499d4af92ad,0x4a96eb38265022e218602890a4d92e4511317c92d9bc5799ef28c58a95ca8be8,0xa79c86,1708758511,erc20,0xfb3bdb41,in,BRETT,77788626.0,0x405861dd7d4bda04080000,base
0x13c1861d97bdb852891516cad4ec806d0e6e321b,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0x13c1861d97bdb852891516cad4ec806d0e6e321b,0x8b4a7b3b1e1ac7bb179ebc0afdd5bcf69549566d6476174e71ca381e2bc7fd38,0xa73459,1708705173,external,0x,in,ETH,0.05,0xb1a2bc2ec50000,base
0x13c1861d97bdb852891516cad4ec806d0e6e321b,0x404e927b203375779a6abd52a2049ce0adf6609b,0x13c1861d97bdb852891516cad4ec806d0e6e321b,0x91665fbd80cd04cfc161c774480e8dc8b5cb4e5f4f09c4b3aff0972f166e64fb,0xa79c6b,1708758457,erc20,0x7ff36ab5,in,BRETT,19551607.394932307,0x102c36c2ba83567f511bac,base
0x5a395ae92f10f082380a6254e5aa904cf60b5be2,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0x5a395ae92f10f082380a6254e5aa904cf60b5be2,0x2b8e605ceaf988c4c0af45bb215f272a31806124d52c183ff360ca2f77b77af2,0xa744a5,1708713517,external,0x,in,ETH,0.2,0x2c68af0bb140000,base
0x5a395ae92f10f082380a6254e5aa904cf60b5be2,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0x5a395ae92f10f082380a6254e5aa904cf60b5be2,0x9651101f02fa076b44b9b673c0b11bf125654dc16f3419f208ada8c3f0b61cac,0xa74752,1708714887,external,0x,in,ETH,0.2,0x2c68af0bb140000,base
0x5a395ae92f10f082380a6254e5aa904cf60b5be2,0x404e927b203375779a6abd52a2049ce0adf6609b,0x5a395ae92f10f082380a6254e5aa904cf60b5be2,0xbba31bdf3afb46056cd1f70ab4154665b6623f408400c220d2682a9fbf2b49c5,0xa79cd0,1708758659,erc20,0xfb3bdb41,in,BRETT,88733540.0,0x49660ed78e6432df100000,base
0x5a395ae92f10f082380a6254e5aa904cf60b5be2,0x404e927b203375779a6abd52a2049ce0adf6609b,0x5a395ae92f10f082380a6254e5aa904cf60b5be2,0xbfed0af4b81682e698926a19ee7ff80624a7f3165a137bc103f39e07ff8b5738,0xa79ea9,1708759605,erc20,0x7ff36ab5,in,BRETT,13532397.156034848,0xb3198b84334bc5b00ec31,base
0x5a395ae92f10f082380a6254e5aa904cf60b5be2,0x404e927b203375779a6abd52a2049ce0adf6609b,0x5a395ae92f10f082380a6254e5aa904cf60b5be2,0xef781c9584e3bfd69df7814433252e2203ebedb6dd560ad051bba3b9aa893a7d,0xa79fe0,1708760227,erc20,0x7ff36ab5,in,BRETT,11447445.388436368,0x97817420ad1d1307d2ea2,base
0xb4cad1c293491f340bb206d03c25caffa7a80108,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0xb4cad1c293491f340bb206d03c25caffa7a80108,0x919d0801d1e077a35129a8cf8c1e40b15afbe11433f6596c942621b867bdc601,0xa7389d,1708707357,external,0x,in,ETH,0.1,0x16345785d8a0000,base
0xb4cad1c293491f340bb206d03c25caffa7a80108,0x404e927b203375779a6abd52a2049ce0adf6609b,0xb4cad1c293491f340bb206d03c25caffa7a80108,0x624962fd73843e94a87228e68e57a2a78d528187a4279457be42526838d68042,0xa79cd5,1708758669,erc20,0x7ff36ab5,in,BRETT,33361983.300876815,0x1b98acbd18f05f39996272,base
0xb4cad1c293491f340bb206d03c25caffa7a80108,0x404e927b203375779a6abd52a2049ce0adf6609b,0xb4cad1c293491f340bb206d03c25caffa7a80108,0x581d5e07d495155b982584d69c5dff5bf882789aff7e1a80b7f538431a7e75ab,0xa79e27,1708759345,erc20,0x7ff36ab5,in,BRETT,6504495.155692259,0x56161639151c9a6395148,base
0x714b42f9d81f8edde9e116099605987607860e64,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0x714b42f9d81f8edde9e116099605987607860e64,0x64c0cb9fa6bc4b17d24548c06d6a0b45b1a644b5f8086a4585b8ea5a454073a8,0xa74568,1708713907,external,0x,in,ETH,0.4,0x58d15e176280000,base
0x714b42f9d81f8edde9e116099605987607860e64,0x404e927b203375779a6abd52a2049ce0adf6609b,0x714b42f9d81f8edde9e116099605987607860e64,0x6ae665ba7a6cef7760de6fbae74582c9866d9e06305b5de248c2f9a8f700d3cd,0xa79d38,1708758867,erc20,0xfb3bdb41,in,BRETT,75348489.0,0x3e53a9c5fb3fc38a840000,base
0x714b42f9d81f8edde9e116099605987607860e64,0x404e927b203375779a6abd52a2049ce0adf6609b,0x714b42f9d81f8edde9e116099605987607860e64,0x1cb5b3e210ecbbeaba14092d3e46436ddbf57ac351945436a0cd9d8ff7ad34d2,0xa79eb4,1708759627,erc20,0x7ff36ab5,in,BRETT,11959940.58504046,0x9e49dada21d500f5f2f88,base
0x714b42f9d81f8edde9e116099605987607860e64,0x404e927b203375779a6abd52a2049ce0adf6609b,0x714b42f9d81f8edde9e116099605987607860e64,0x61417a0885116cb232911a7a69a46c02d5e25f601464a6cfe971a8ce50ddf3c0,0xa79feb,1708760249,erc20,0x7ff36ab5,in,BRETT,9164963.5235347,0x794c1ab0bc4f558db72c5,base
0x86bd1e313ea2c4628ec65a57cf1bef654f943682,0xbbe94a5cfcf3c83a399f7d10d4fc94448f034f32,0x86bd1e313ea2c4628ec65a57cf1bef654f943682,0xe3d85fbfcc84ceafb486a9debb875b621949d99a77aed0582a083325b3d7ac76,0xa79729,1708755765,external,0x,in,ETH,0.5,0x6f05b59d3b20000,base
0x86bd1e313ea2c4628ec65a57cf1bef654f943682,0x404e927b203375779a6abd52a2049ce0adf6609b,0x86bd1e313ea2c4628ec65a57cf1bef654f943682,0x44cc90786327ce1ad37094b7c062548b09e15fc3ce578e6fcce96b2e059a42ec,0xa79ea8,1708759603,erc20,0x2646478b,in,BRETT,39441127.48101408,0x209ffbce151cf2c6a869ae,base
0xadff418cf08a121bc5cf15bdab2801d8416d5dcc,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0xadff418cf08a121bc5cf15bdab2801d8416d5dcc,0xc4185d683fbd4e325702a0dede151278d46c28a774ee36810277e37382c5712b,0xa733fa,1708704983,external,0x,in,ETH,0.05,0xb1a2bc2ec50000,base
0xadff418cf08a121bc5cf15bdab2801d8416d5dcc,0x404e927b203375779a6abd52a2049ce0adf6609b,0xadff418cf08a121bc5cf15bdab2801d8416d5dcc,0x33aa97fe5b55b74d8142de51cbb130c80036761e865711d0aad57489154969d9,0xa79c6e,1708758463,erc20,0x7ff36ab5,in,BRETT,18752314.35835575,0xf82f4ff9218f6c042444d,base
0xadff418cf08a121bc5cf15bdab2801d8416d5dcc,0xadff418cf08a121bc5cf15bdab2801d8416d5dcc,0x404e927b203375779a6abd52a2049ce0adf6609b,0xc946a55a5683a2ab678dd381afce1aea3342945f81312e0c07d4261103e0bd73,0xa79c92,1708758535,erc20,0x791ac947,out,BRETT,18752314.35835575,0xf82f4ff9218f6c042444d,base
0xadff418cf08a121bc5cf15bdab2801d8416d5dcc,0x404e927b203375779a6abd52a2049ce0adf6609b,0xadff418cf08a121bc5cf15bdab2801d8416d5dcc,0xb23af0a906e615d45a72c32df00fe4eff4a1da4cd7effb9950efd9a5cd09b2d5,0xa79dae,1708759103,erc20,0x7ff36ab5,in,BRETT,19682782.842071865,0x1047fdcbbfe37545a760d0,base
0xafed93d81473f2b75b74f3a9777a5edd29bbe3a5,0xfd92f4e91d54b9ef91cc3f97c011a6af0c2a7eda,0xafed93d81473f2b75b74f3a9777a5edd29bbe3a5,0xf993c41b669437622812dc5facd4a5e6d2aa83430093fbe799c894ba1076aec0,0xa74419,1708713237,external,0x,in,ETH,0.2,0x2c68af0bb140000,base
